Tiempo (s)	Voltaje (V)
0.09533333333333333	-0.273572109057568
0.096	-0.27389422166743316
0.09666666666666666	-0.273572109057568
0.09733333333333333	-0.27389422166743316
0.09799999999999999	-0.273572109057568
0.09866666666666667	-0.27324999644770287
0.09933333333333333	-0.273572109057568
0.09999999999999999	-0.27324999644770287
0.10066666666666667	-0.27324999644770287
0.10133333333333333	-0.27324999644770287
0.102	-0.273572109057568
0.10266666666666667	-0.2729278838378377
0.10333333333333333	-0.2729278838378377
0.104	-0.27324999644770287
0.10466666666666666	-0.27324999644770287
0.10533333333333333	-0.2729278838378377
0.106	-0.2726057712279726
0.10666666666666666	-0.2719615460082423
0.10733333333333334	-0.2726057712279726
0.108	-0.2726057712279726
0.10866666666666666	-0.2726057712279726
0.10933333333333332	-0.27228365861810744
0.11	-0.27228365861810744
0.11066666666666666	-0.2726057712279726
0.11133333333333333	-0.2729278838378377
0.112	-0.27228365861810744
0.11266666666666666	-0.27228365861810744
0.11333333333333333	-0.2729278838378377
0.11399999999999999	-0.2726057712279726
0.11466666666666667	-0.2729278838378377
0.11533333333333333	-0.27324999644770287
0.11599999999999999	-0.2729278838378377
0.11666666666666667	-0.27324999644770287
0.11733333333333333	-0.27389422166743316
0.118	-0.27324999644770287
0.11866666666666666	-0.27324999644770287
0.11933333333333333	-0.27324999644770287
0.12	-0.2729278838378377
0.12066666666666666	-0.27389422166743316
0.12133333333333333	-0.27453844688716345
0.122	-0.27453844688716345
0.12266666666666666	-0.2742163342772983
0.12333333333333332	-0.27518267210689373
0.124	-0.27453844688716345
0.12466666666666666	-0.27453844688716345
0.12533333333333332	-0.27453844688716345
0.126	-0.27453844688716345
0.12666666666666665	-0.2742163342772983
0.12733333333333333	-0.27453844688716345
0.128	-0.27453844688716345
0.12866666666666665	-0.27453844688716345
0.12933333333333333	-0.27453844688716345
0.13	-0.27389422166743316
0.13066666666666665	-0.27453844688716345
0.13133333333333333	-0.27389422166743316
0.132	-0.2742163342772983
0.13266666666666665	-0.2742163342772983
0.13333333333333333	-0.2742163342772983
0.134	-0.273572109057568
0.13466666666666666	-0.27389422166743316
0.13533333333333333	-0.2729278838378377
0.13599999999999998	-0.273572109057568
0.13666666666666666	-0.2729278838378377
0.13733333333333334	-0.2729278838378377
0.13799999999999998	-0.27324999644770287
0.13866666666666666	-0.2726057712279726
0.13933333333333334	-0.27324999644770287
0.13999999999999999	-0.273572109057568
0.14066666666666666	-0.2726057712279726
0.14133333333333334	-0.27453844688716345
0.142	-0.2748605594970286
0.14266666666666666	-0.27163943339837715
0.14333333333333334	-0.27228365861810744
0.144	-0.273572109057568
0.14466666666666667	-0.27453844688716345
0.14533333333333334	-0.27453844688716345
0.146	-0.2726057712279726
0.14666666666666667	-0.2729278838378377
0.14733333333333332	-0.2726057712279726
0.148	-0.27228365861810744
0.14866666666666667	-0.27228365861810744
0.14933333333333332	-0.2719615460082423
0.15	-0.2719615460082423
0.15066666666666667	-0.27228365861810744
0.15133333333333332	-0.27228365861810744
0.152	-0.2719615460082423
0.15266666666666667	-0.2719615460082423
0.15333333333333332	-0.2719615460082423
0.154	-0.2729278838378377
0.15466666666666667	-0.27228365861810744
0.15533333333333332	-0.27228365861810744
0.156	-0.27324999644770287
0.15666666666666665	-0.2726057712279726
0.15733333333333333	-0.27324999644770287
0.158	-0.27324999644770287
0.15866666666666665	-0.2729278838378377
0.15933333333333333	-0.2726057712279726
0.16	-0.2726057712279726
0.16066666666666665	-0.2729278838378377
0.16133333333333333	-0.27324999644770287
0.162	-0.2726057712279726
0.16266666666666665	-0.2726057712279726
0.16333333333333333	-0.2729278838378377
0.164	-0.2726057712279726
0.16466666666666666	-0.27324999644770287
0.16533333333333333	-0.27324999644770287
0.16599999999999998	-0.273572109057568
0.16666666666666666	-0.27324999644770287
0.16733333333333333	-0.2742163342772983
0.16799999999999998	-0.273572109057568
0.16866666666666666	-0.2742163342772983
0.16933333333333334	-0.27389422166743316
0.16999999999999998	-0.27453844688716345
0.17066666666666666	-0.27453844688716345
0.17133333333333334	-0.27389422166743316
0.172	-0.2742163342772983
0.17266666666666666	-0.27389422166743316
0.17333333333333334	-0.27324999644770287
0.174	-0.273572109057568
0.17466666666666666	-0.273572109057568
0.17533333333333334	-0.27228365861810744
0.176	-0.2729278838378377
0.17666666666666667	-0.2726057712279726
0.17733333333333332	-0.2726057712279726
0.178	-0.2726057712279726
0.17866666666666667	-0.27228365861810744
0.17933333333333332	-0.2726057712279726
0.18	-0.2719615460082423
0.18066666666666667	-0.27228365861810744
0.18133333333333332	-0.2719615460082423
0.182	-0.2719615460082423
0.18266666666666667	-0.2729278838378377
0.18333333333333332	-0.2726057712279726
0.184	-0.27324999644770287
0.18466666666666667	-0.2726057712279726
0.18533333333333332	-0.27324999644770287
0.186	-0.273572109057568
0.18666666666666665	-0.27324999644770287
0.18733333333333332	-0.2729278838378377
0.188	-0.2729278838378377
0.18866666666666665	-0.2729278838378377
0.18933333333333333	-0.2729278838378377
0.19	-0.2726057712279726
0.19066666666666665	-0.27228365861810744
0.19133333333333333	-0.2729278838378377
0.192	-0.2729278838378377
0.19266666666666665	-0.2726057712279726
0.19333333333333333	-0.27228365861810744
0.194	-0.2726057712279726
0.19466666666666665	-0.27324999644770287
0.19533333333333333	-0.2726057712279726
0.19599999999999998	-0.2726057712279726
0.19666666666666666	-0.27228365861810744
0.19733333333333333	-0.27324999644770287
0.19799999999999998	-0.2729278838378377
0.19866666666666666	-0.2726057712279726
0.19933333333333333	-0.2729278838378377
0.19999999999999998	-0.27324999644770287
0.20066666666666666	-0.27324999644770287
0.20133333333333334	-0.2729278838378377
0.20199999999999999	-0.273572109057568
0.20266666666666666	-0.2726057712279726
0.20333333333333334	-0.2726057712279726
0.204	-0.2729278838378377
0.20466666666666666	-0.2729278838378377
0.20533333333333334	-0.2726057712279726
0.206	-0.2719615460082423
0.20666666666666667	-0.2719615460082423
0.20733333333333331	-0.27228365861810744
0.208	-0.2719615460082423
0.20866666666666667	-0.27228365861810744
0.20933333333333332	-0.27228365861810744
0.21	-0.27228365861810744
0.21066666666666667	-0.2719615460082423
0.21133333333333332	-0.2729278838378377
0.212	-0.2729278838378377
0.21266666666666667	-0.27324999644770287
0.21333333333333332	-0.2726057712279726
0.214	-0.273572109057568
0.21466666666666667	-0.27389422166743316
0.21533333333333332	-0.273572109057568
0.216	-0.273572109057568
0.21666666666666665	-0.273572109057568
0.21733333333333332	-0.27453844688716345
0.218	-0.273572109057568
0.21866666666666665	-0.2742163342772983
0.21933333333333332	-0.27389422166743316
0.22	-0.27389422166743316
0.22066666666666665	-0.27389422166743316
0.22133333333333333	-0.273572109057568
0.222	-0.27389422166743316
0.22266666666666665	-0.2742163342772983
0.22333333333333333	-0.273572109057568
0.224	-0.27389422166743316
0.22466666666666665	-0.27389422166743316
0.22533333333333333	-0.2742163342772983
0.22599999999999998	-0.273572109057568
0.22666666666666666	-0.2742163342772983
0.22733333333333333	-0.27389422166743316
0.22799999999999998	-0.27389422166743316
0.22866666666666666	-0.273572109057568
0.22933333333333333	-0.27389422166743316
0.22999999999999998	-0.2742163342772983
0.23066666666666666	-0.27389422166743316
0.23133333333333334	-0.27389422166743316
0.23199999999999998	-0.2742163342772983
0.23266666666666666	-0.27453844688716345
0.23333333333333334	-0.27453844688716345
0.23399999999999999	-0.2742163342772983
0.23466666666666666	-0.2742163342772983
0.23533333333333334	-0.2742163342772983
0.236	-0.2742163342772983
0.23666666666666666	-0.27453844688716345
0.2373333333333333	-0.27453844688716345
0.238	-0.2742163342772983
0.23866666666666667	-0.2748605594970286
0.23933333333333331	-0.27518267210689373
0.24	-0.2748605594970286
0.24066666666666667	-0.27518267210689373
0.24133333333333332	-0.2755047847167589
0.242	-0.27518267210689373
0.24266666666666667	-0.2748605594970286
0.24333333333333332	-0.27518267210689373
0.244	-0.2748605594970286
0.24466666666666667	-0.27518267210689373
0.24533333333333332	-0.27518267210689373
0.246	-0.27453844688716345
0.24666666666666665	-0.27518267210689373
0.24733333333333332	-0.27453844688716345
0.248	-0.27453844688716345
0.24866666666666665	-0.27518267210689373
0.24933333333333332	-0.27453844688716345
0.25	-0.27453844688716345
0.25066666666666665	-0.2742163342772983
0.2513333333333333	-0.2748605594970286
0.252	-0.2742163342772983
0.25266666666666665	-0.27389422166743316
0.2533333333333333	-0.27453844688716345
0.254	-0.2742163342772983
0.25466666666666665	-0.27453844688716345
0.2553333333333333	-0.2755047847167589
0.256	-0.27614900993648916
0.25666666666666665	-0.27840379820554517
0.2573333333333333	-0.27808168559568003
0.258	-0.2771153477660846
0.25866666666666666	-0.27679323515621945
0.2593333333333333	-0.2771153477660846
0.26	-0.27389422166743316
0.26066666666666666	-0.27453844688716345
0.2613333333333333	-0.27228365861810744
0.262	-0.27228365861810744
0.26266666666666666	-0.2726057712279726
0.2633333333333333	-0.2719615460082423
0.264	-0.27228365861810744
0.26466666666666666	-0.27324999644770287
0.2653333333333333	-0.2729278838378377
0.266	-0.273572109057568
0.26666666666666666	-0.2742163342772983
0.2673333333333333	-0.27324999644770287
0.268	-0.2742163342772983
0.26866666666666666	-0.2742163342772983
0.2693333333333333	-0.273572109057568
0.27	-0.27389422166743316
0.27066666666666667	-0.273572109057568
0.2713333333333333	-0.27324999644770287
0.27199999999999996	-0.273572109057568
0.27266666666666667	-0.2729278838378377
0.2733333333333333	-0.273572109057568
0.27399999999999997	-0.27324999644770287
0.27466666666666667	-0.273572109057568
0.2753333333333333	-0.2729278838378377
0.27599999999999997	-0.2726057712279726
0.27666666666666667	-0.2726057712279726
0.2773333333333333	-0.27228365861810744
0.27799999999999997	-0.2729278838378377
0.2786666666666667	-0.27453844688716345
0.2793333333333333	-0.2703509829589166
0.27999999999999997	-0.26809619468986057
0.2806666666666667	-0.2674519694701303
0.2813333333333333	-0.27518267210689373
0.282	-0.269062532519456
0.2826666666666667	-0.27904802342527546
0.2833333333333333	-0.2806585864746012
0.284	-0.2806585864746012
0.2846666666666667	-0.2816249243041966
0.2853333333333333	-0.2809806990844663
0.286	-0.2777595729858149
0.2866666666666667	-0.2771153477660846
0.28733333333333333	-0.2764711225463543
0.288	-0.2755047847167589
0.2886666666666667	-0.275826897326624
0.28933333333333333	-0.2755047847167589
0.29	-0.2748605594970286
0.2906666666666667	-0.2748605594970286
0.29133333333333333	-0.2748605594970286
0.292	-0.27518267210689373
0.29266666666666663	-0.2748605594970286
0.29333333333333333	-0.2755047847167589
0.294	-0.27518267210689373
0.29466666666666663	-0.275826897326624
0.29533333333333334	-0.2748605594970286
0.296	-0.2755047847167589
0.29666666666666663	-0.2748605594970286
0.29733333333333334	-0.275826897326624
0.298	-0.2755047847167589
0.29866666666666664	-0.2748605594970286
0.29933333333333334	-0.2755047847167589
0.3	-0.2748605594970286
0.30066666666666664	-0.27453844688716345
0.30133333333333334	-0.27518267210689373
0.302	-0.2748605594970286
0.30266666666666664	-0.27518267210689373
0.30333333333333334	-0.27518267210689373
0.304	-0.2748605594970286
0.30466666666666664	-0.2748605594970286
0.30533333333333335	-0.27453844688716345
0.306	-0.2742163342772983
0.30666666666666664	-0.2742163342772983
0.30733333333333335	-0.2742163342772983
0.308	-0.27389422166743316
0.30866666666666664	-0.27389422166743316
0.30933333333333335	-0.273572109057568
0.31	-0.273572109057568
0.31066666666666665	-0.273572109057568
0.3113333333333333	-0.273572109057568
0.312	-0.27324999644770287
0.31266666666666665	-0.273572109057568
0.3133333333333333	-0.273572109057568
0.314	-0.2729278838378377
0.31466666666666665	-0.273572109057568
0.3153333333333333	-0.27324999644770287
0.316	-0.273572109057568
0.31666666666666665	-0.273572109057568
0.3173333333333333	-0.27389422166743316
0.318	-0.273572109057568
0.31866666666666665	-0.27453844688716345
0.3193333333333333	-0.2742163342772983
0.32	-0.27518267210689373
0.32066666666666666	-0.27518267210689373
0.3213333333333333	-0.27518267210689373
0.322	-0.2755047847167589
0.32266666666666666	-0.27518267210689373
0.3233333333333333	-0.275826897326624
0.324	-0.27518267210689373
0.32466666666666666	-0.2755047847167589
0.3253333333333333	-0.2748605594970286
0.326	-0.27453844688716345
0.32666666666666666	-0.27518267210689373
0.3273333333333333	-0.27518267210689373
0.328	-0.2748605594970286
0.32866666666666666	-0.2748605594970286
0.3293333333333333	-0.27453844688716345
0.33	-0.2748605594970286
0.33066666666666666	-0.2748605594970286
0.3313333333333333	-0.2755047847167589
0.33199999999999996	-0.2748605594970286
0.33266666666666667	-0.275826897326624
0.3333333333333333	-0.27518267210689373
0.33399999999999996	-0.275826897326624
0.33466666666666667	-0.27518267210689373
0.3353333333333333	-0.2755047847167589
0.33599999999999997	-0.27518267210689373
0.33666666666666667	-0.2748605594970286
0.3373333333333333	-0.27453844688716345
0.33799999999999997	-0.27518267210689373
0.33866666666666667	-0.2755047847167589
0.3393333333333333	-0.2748605594970286
0.33999999999999997	-0.27453844688716345
0.3406666666666667	-0.27453844688716345
0.3413333333333333	-0.27453844688716345
0.34199999999999997	-0.2748605594970286
0.3426666666666667	-0.2742163342772983
0.3433333333333333	-0.27453844688716345
0.344	-0.27453844688716345
0.3446666666666667	-0.27453844688716345
0.3453333333333333	-0.2748605594970286
0.346	-0.2748605594970286
0.3466666666666667	-0.27453844688716345
0.3473333333333333	-0.27453844688716345
0.348	-0.2748605594970286
0.3486666666666667	-0.2748605594970286
0.34933333333333333	-0.27518267210689373
0.35	-0.27518267210689373
0.3506666666666667	-0.2755047847167589
0.35133333333333333	-0.2755047847167589
0.352	-0.2755047847167589
0.35266666666666663	-0.275826897326624
0.35333333333333333	-0.2748605594970286
0.354	-0.27453844688716345
0.35466666666666663	-0.27453844688716345
0.35533333333333333	-0.27518267210689373
0.356	-0.2755047847167589
0.35666666666666663	-0.27518267210689373
0.35733333333333334	-0.275826897326624
0.358	-0.2748605594970286
0.35866666666666663	-0.27518267210689373
0.35933333333333334	-0.27518267210689373
0.36	-0.27518267210689373
0.36066666666666664	-0.27453844688716345
0.36133333333333334	-0.2748605594970286
0.362	-0.27518267210689373
0.36266666666666664	-0.27453844688716345
0.36333333333333334	-0.27518267210689373
0.364	-0.2748605594970286
0.36466666666666664	-0.27518267210689373
0.36533333333333334	-0.27453844688716345
0.366	-0.2755047847167589
0.36666666666666664	-0.27453844688716345
0.36733333333333335	-0.27453844688716345
0.368	-0.2748605594970286
0.36866666666666664	-0.27518267210689373
0.36933333333333335	-0.27518267210689373
0.37	-0.27453844688716345
0.37066666666666664	-0.2748605594970286
0.37133333333333335	-0.27453844688716345
0.372	-0.2748605594970286
0.37266666666666665	-0.2742163342772983
0.3733333333333333	-0.2748605594970286
0.374	-0.2748605594970286
0.37466666666666665	-0.27453844688716345
0.3753333333333333	-0.27453844688716345
0.376	-0.27453844688716345
0.37666666666666665	-0.27453844688716345
0.3773333333333333	-0.27389422166743316
0.378	-0.2742163342772983
0.37866666666666665	-0.27389422166743316
0.3793333333333333	-0.2742163342772983
0.38	-0.27389422166743316
0.38066666666666665	-0.27389422166743316
0.3813333333333333	-0.273572109057568
0.382	-0.27389422166743316
0.38266666666666665	-0.273572109057568
0.3833333333333333	-0.273572109057568
0.384	-0.273572109057568
0.38466666666666666	-0.27389422166743316
0.3853333333333333	-0.27324999644770287
0.386	-0.2729278838378377
0.38666666666666666	-0.27228365861810744
0.3873333333333333	-0.2726057712279726
0.388	-0.27163943339837715
0.38866666666666666	-0.27099520817864686
0.3893333333333333	-0.2706730955687817
0.39	-0.2697067577391863
0.39066666666666666	-0.269062532519456
0.3913333333333333	-0.269062532519456
0.39199999999999996	-0.2726057712279726
0.39266666666666666	-0.27228365861810744
0.3933333333333333	-0.27518267210689373
0.39399999999999996	-0.27324999644770287
0.39466666666666667	-0.2729278838378377
0.3953333333333333	-0.2719615460082423
0.39599999999999996	-0.27228365861810744
0.39666666666666667	-0.27099520817864686
0.3973333333333333	-0.271317320788512
0.39799999999999996	-0.2703509829589166
0.39866666666666667	-0.2706730955687817
0.3993333333333333	-0.2703509829589166
0.39999999999999997	-0.2719615460082423
0.40066666666666667	-0.2726057712279726
0.4013333333333333	-0.27453844688716345
0.40199999999999997	-0.27453844688716345
0.4026666666666667	-0.2742163342772983
0.4033333333333333	-0.275826897326624
0.40399999999999997	-0.275826897326624
0.4046666666666667	-0.2764711225463543
0.4053333333333333	-0.2764711225463543
0.40599999999999997	-0.27679323515621945
0.4066666666666667	-0.27679323515621945
0.4073333333333333	-0.2764711225463543
0.408	-0.2771153477660846
0.4086666666666667	-0.2771153477660846
0.4093333333333333	-0.2771153477660846
0.41	-0.2771153477660846
0.4106666666666667	-0.27679323515621945
0.41133333333333333	-0.27679323515621945
0.412	-0.27679323515621945
0.4126666666666666	-0.2764711225463543
0.41333333333333333	-0.27614900993648916
0.414	-0.2771153477660846
0.41466666666666663	-0.27614900993648916
0.41533333333333333	-0.2764711225463543
0.416	-0.27679323515621945
0.41666666666666663	-0.275826897326624
0.41733333333333333	-0.27614900993648916
0.418	-0.27614900993648916
0.41866666666666663	-0.275826897326624
0.41933333333333334	-0.2755047847167589
0.42	-0.2755047847167589
0.42066666666666663	-0.2755047847167589
0.42133333333333334	-0.27518267210689373
0.422	-0.27453844688716345
0.42266666666666663	-0.2748605594970286
0.42333333333333334	-0.2748605594970286
0.424	-0.2748605594970286
0.42466666666666664	-0.27518267210689373
0.42533333333333334	-0.27518267210689373
0.426	-0.2755047847167589
0.42666666666666664	-0.2755047847167589
0.42733333333333334	-0.2755047847167589
0.428	-0.275826897326624
0.42866666666666664	-0.275826897326624
0.42933333333333334	-0.2755047847167589
0.43	-0.2748605594970286
0.43066666666666664	-0.27518267210689373
0.43133333333333335	-0.27518267210689373
0.432	-0.27518267210689373
0.43266666666666664	-0.2748605594970286
0.4333333333333333	-0.27518267210689373
0.434	-0.27453844688716345
0.43466666666666665	-0.27518267210689373
0.4353333333333333	-0.27518267210689373
0.436	-0.2755047847167589
0.43666666666666665	-0.27518267210689373
0.4373333333333333	-0.27453844688716345
0.438	-0.2748605594970286
0.43866666666666665	-0.2742163342772983
0.4393333333333333	-0.27518267210689373
0.44	-0.27453844688716345
0.44066666666666665	-0.2748605594970286
0.4413333333333333	-0.2742163342772983
0.442	-0.2748605594970286
0.44266666666666665	-0.2748605594970286
0.4433333333333333	-0.2742163342772983
0.444	-0.2748605594970286
0.44466666666666665	-0.27453844688716345
0.4453333333333333	-0.27453844688716345
0.446	-0.27518267210689373
0.44666666666666666	-0.27518267210689373
0.4473333333333333	-0.27453844688716345
0.448	-0.27518267210689373
0.44866666666666666	-0.27453844688716345
0.4493333333333333	-0.2748605594970286
0.45	-0.2748605594970286
0.45066666666666666	-0.27453844688716345
0.4513333333333333	-0.2748605594970286
0.45199999999999996	-0.2742163342772983
0.45266666666666666	-0.27453844688716345
0.4533333333333333	-0.2742163342772983
0.45399999999999996	-0.2748605594970286
0.45466666666666666	-0.2742163342772983
0.4553333333333333	-0.2742163342772983
0.45599999999999996	-0.2742163342772983
0.45666666666666667	-0.27389422166743316
0.4573333333333333	-0.2742163342772983
0.45799999999999996	-0.27389422166743316
0.45866666666666667	-0.273572109057568
0.4593333333333333	-0.273572109057568
0.45999999999999996	-0.27389422166743316
0.46066666666666667	-0.27324999644770287
0.4613333333333333	-0.273572109057568
0.46199999999999997	-0.273572109057568
0.46266666666666667	-0.273572109057568
0.4633333333333333	-0.27324999644770287
0.46399999999999997	-0.27324999644770287
0.4646666666666667	-0.2729278838378377
0.4653333333333333	-0.2729278838378377
0.46599999999999997	-0.2719615460082423
0.4666666666666667	-0.27099520817864686
0.4673333333333333	-0.275826897326624
0.46799999999999997	-0.27614900993648916
0.4686666666666667	-0.27679323515621945
0.4693333333333333	-0.2764711225463543
0.47	-0.275826897326624
0.4706666666666667	-0.2748605594970286
0.4713333333333333	-0.27518267210689373
0.472	-0.27453844688716345
0.4726666666666666	-0.27453844688716345
0.47333333333333333	-0.2742163342772983
0.474	-0.2742163342772983
0.4746666666666666	-0.27453844688716345
0.47533333333333333	-0.27453844688716345
0.476	-0.27453844688716345
0.4766666666666666	-0.2742163342772983
0.47733333333333333	-0.27518267210689373
0.478	-0.2742163342772983
0.47866666666666663	-0.27453844688716345
0.47933333333333333	-0.2748605594970286
0.48	-0.27518267210689373
0.48066666666666663	-0.2748605594970286
0.48133333333333334	-0.2742163342772983
0.482	-0.27453844688716345
0.48266666666666663	-0.27453844688716345
0.48333333333333334	-0.2742163342772983
0.484	-0.2748605594970286
0.48466666666666663	-0.27389422166743316
0.48533333333333334	-0.2742163342772983
0.486	-0.27389422166743316
0.48666666666666664	-0.27453844688716345
0.48733333333333334	-0.2742163342772983
0.488	-0.27453844688716345
0.48866666666666664	-0.2742163342772983
0.48933333333333334	-0.2742163342772983
0.49	-0.27389422166743316
0.49066666666666664	-0.27389422166743316
0.49133333333333334	-0.2742163342772983
0.492	-0.27389422166743316
0.49266666666666664	-0.2742163342772983
0.4933333333333333	-0.273572109057568
0.494	-0.27324999644770287
0.49466666666666664	-0.27324999644770287
0.4953333333333333	-0.27324999644770287
0.496	-0.27389422166743316
0.49666666666666665	-0.27389422166743316
0.4973333333333333	-0.2742163342772983
0.498	-0.273572109057568
0.49866666666666665	-0.27389422166743316
0.4993333333333333	-0.2742163342772983
0.5	-0.2742163342772983
0.5006666666666667	-0.2742163342772983
0.5013333333333333	-0.27389422166743316
0.502	-0.273572109057568
0.5026666666666666	-0.2742163342772983
0.5033333333333333	-0.27389422166743316
0.504	-0.27453844688716345
0.5046666666666666	-0.27453844688716345
0.5053333333333333	-0.27453844688716345
0.506	-0.27453844688716345
0.5066666666666666	-0.2742163342772983
0.5073333333333333	-0.27453844688716345
0.508	-0.2742163342772983
0.5086666666666666	-0.2742163342772983
0.5093333333333333	-0.27453844688716345
0.51	-0.2742163342772983
0.5106666666666666	-0.27453844688716345
0.5113333333333333	-0.27453844688716345
0.512	-0.27453844688716345
0.5126666666666666	-0.2742163342772983
0.5133333333333333	-0.2742163342772983
0.514	-0.2742163342772983
0.5146666666666666	-0.27453844688716345
0.5153333333333333	-0.2742163342772983
0.516	-0.27453844688716345
0.5166666666666666	-0.27389422166743316
0.5173333333333333	-0.27518267210689373
0.518	-0.27389422166743316
0.5186666666666666	-0.27453844688716345
0.5193333333333333	-0.2742163342772983
0.52	-0.273572109057568
0.5206666666666666	-0.27389422166743316
0.5213333333333333	-0.273572109057568
0.522	-0.27389422166743316
0.5226666666666666	-0.27324999644770287
0.5233333333333333	-0.27324999644770287
0.524	-0.27324999644770287
0.5246666666666666	-0.27324999644770287
0.5253333333333333	-0.273572109057568
0.526	-0.27324999644770287
0.5266666666666666	-0.27389422166743316
0.5273333333333333	-0.27389422166743316
0.528	-0.2742163342772983
0.5286666666666666	-0.2742163342772983
0.5293333333333333	-0.27453844688716345
